Zeit,Vollständiger Name,Ereigniskontext,Komponente,Ereignisname,
7.12.2021 10:48,StudierenderF,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
1.12.2021 17:50,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 17:50,StudierenderF,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
1.12.2021 17:50,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 07:47,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 07:47,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 07:53,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBeformular angezeigt,
23.11.2021 07:53,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 07:53,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 07:53,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Aufgabe,Eine Lösung wurde aBgegeBen.,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Dateiabgabe,ABgaBe angelegt,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Dateiabgabe,Datei wurde hochgeladen,
23.11.2021 07:54,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 18:36,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 18:36,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
26.11.2021 13:42,StudierenderF,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
26.11.2021 13:42,StudierenderF,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
26.11.2021 13:42,StudierenderF,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
1.12.2021 17:46,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 17:46,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
1.12.2021 17:50,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 17:50,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
14.12.2021 15:56,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 15:56,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
14.12.2021 15:56,StudierenderF,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
23.11.2021 07:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 07:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
27.11.2021 18:19,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
27.11.2021 18:19,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
29.11.2021 15:59,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
29.11.2021 15:59,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
29.11.2021 16:00,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
29.11.2021 16:00,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
29.11.2021 22:03,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
29.11.2021 22:03,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Eine Lösung wurde aBgegeBen.,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Dateiabgabe,ABgaBe angelegt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Dateiabgabe,Datei wurde hochgeladen,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBeformular angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 20:47,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,Eine Lösung wurde aBgegeBen.,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Dateiabgabe,Nutzer/in hat Lösung gesichert.,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Dateiabgabe,Datei wurde hochgeladen,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,ABgaBeformular angezeigt,
30.11.2021 20:57,StudierenderF,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
1.12.2021 17:46,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 17:46,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
1.12.2021 18:49,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 18:49,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
1.12.2021 19:26,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 19:26,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
5.12.2021 21:01,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBeformular angezeigt,
5.12.2021 21:01,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
5.12.2021 21:01,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
5.12.2021 21:01,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Aufgabe,Eine Lösung wurde aBgegeBen.,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Dateiabgabe,ABgaBe angelegt,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Dateiabgabe,Datei wurde hochgeladen,
5.12.2021 21:06,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:13,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:14,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBeformular angezeigt,
6.12.2021 18:14,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:14,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Aufgabe,Eine Lösung wurde aBgegeBen.,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Dateiabgabe,Nutzer/in hat Lösung gesichert.,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Dateiabgabe,Datei wurde hochgeladen,
6.12.2021 18:16,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:18,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
6.12.2021 18:18,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:18,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:18,StudierenderF,Aufgabe: Upload 4,Aufgabe,ABgaBeformular angezeigt,
6.12.2021 18:18,StudierenderF,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
6.12.2021 18:19,StudierenderF,Aufgabe: Upload 4,Abgabekommentare,Kommentar angelegt,
1.12.2021 17:47,StudierenderF,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 17:47,StudierenderF,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
11.01.2022 12:38,StudierenderF,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
11.01.2022 12:38,StudierenderF,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
11.01.2022 12:38,StudierenderF,Aufgabe: Upload 5,Aufgabe,Feedback angezeigt,
12.12.2021 00:13,StudierenderF,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
12.12.2021 00:13,StudierenderF,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
15.12.2021 18:42,StudierenderF,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
15.12.2021 18:42,StudierenderF,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
1.12.2021 18:50,StudierenderF,Datei: Clustering Notebook - start,Datei,Kursmodul angezeigt,
1.12.2021 18:50,StudierenderF,Datei: Clustering Notebook - start,Datei,Kursmodul angezeigt,
15.01.2022 17:55,StudierenderF,Datei: Conclusion,Datei,Kursmodul angezeigt,
15.01.2022 17:48,StudierenderF,Datei: Data,Datei,Kursmodul angezeigt,
15.01.2022 17:53,StudierenderF,Datei: Exploratory Data Analysis,Datei,Kursmodul angezeigt,
6.12.2021 18:44,StudierenderF,Datei: Industry 4.0/Predictive Maintenance Training,Datei,Kursmodul angezeigt,
1.12.2021 18:55,StudierenderF,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
15.01.2022 17:45,StudierenderF,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
24.11.2021 20:54,StudierenderF,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
7.12.2021 17:54,StudierenderF,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
24.11.2021 20:04,StudierenderF,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
15.01.2022 17:53,StudierenderF,Datei: Jupyter Notebook Rossmann pt.2 PDF,Datei,Kursmodul angezeigt,
10.12.2021 08:25,StudierenderF,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
15.01.2022 17:54,StudierenderF,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
6.12.2021 19:47,StudierenderF,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
1.12.2021 19:28,StudierenderF,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
15.01.2022 17:54,StudierenderF,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
15.01.2022 17:55,StudierenderF,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
2.12.2021 21:08,StudierenderF,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
2.12.2021 21:08,StudierenderF,Datei: nyc_small,Datei,Kursmodul angezeigt,
6.12.2021 18:44,StudierenderF,Datei: Predicitive Maintenance Incomplete data,Datei,Kursmodul angezeigt,
15.01.2022 17:55,StudierenderF,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
18.12.2021 23:22,StudierenderF,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
20.12.2021 20:36,StudierenderF,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
1.12.2021 18:50,StudierenderF,Datei: preset for clustering,Datei,Kursmodul angezeigt,
1.12.2021 18:50,StudierenderF,Datei: Preset for Clustering - Test data,Datei,Kursmodul angezeigt,
15.11.2021 19:38,StudierenderF,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
15.11.2021 19:39,StudierenderF,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
10.11.2021 18:34,StudierenderF,Datei: Rossman Store Sales Download,Datei,Kursmodul angezeigt,
10.11.2021 19:45,StudierenderF,Datei: Use Cases,Datei,Kursmodul angezeigt,
10.11.2021 19:49,StudierenderF,Datei: Use Cases,Datei,Kursmodul angezeigt,
12.11.2021 13:24,StudierenderF,Datei: Use Cases,Datei,Kursmodul angezeigt,
15.01.2022 17:48,StudierenderF,Datei: Use Cases,Datei,Kursmodul angezeigt,
15.01.2022 17:53,StudierenderF,Datei: Wiener Linien Request,Datei,Kursmodul angezeigt,
10.12.2021 08:25,StudierenderF,Forum: Announcements,Forum,Kursmodul angezeigt,
10.12.2021 08:25,StudierenderF,Forum: Discussion forum,Forum,Thema angezeigt,
10.12.2021 08:25,StudierenderF,Forum: Discussion forum,Forum,Kursmodul angezeigt,
10.12.2021 08:30,StudierenderF,Forum: Discussion forum,Forum,Beitrag angelegt,
10.12.2021 08:30,StudierenderF,Forum: Discussion forum,Forum,Inhalte wurden rBereitgestellt,
13.12.2021 08:41,StudierenderF,Forum: Discussion forum,Forum,Kursmodul angezeigt,
13.12.2021 08:42,StudierenderF,Forum: Discussion forum,Forum,Thema angezeigt,
5.12.2021 11:20,StudierenderF,Forum: Discussion forum,Forum,Thema angezeigt,
5.12.2021 11:20,StudierenderF,Forum: Discussion forum,Forum,Kursmodul angezeigt,
5.12.2021 15:59,StudierenderF,Forum: Discussion forum,Forum,Thema angezeigt,
5.12.2021 15:59,StudierenderF,Forum: Discussion forum,Forum,Kursmodul angezeigt,
5.12.2021 17:00,StudierenderF,Forum: Discussion forum,Forum,Thema angezeigt,
5.12.2021 17:00,StudierenderF,Forum: Discussion forum,Forum,Kursmodul angezeigt,
10.11.2021 18:28,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Wahl durchgeführt,
10.11.2021 18:30,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:46,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:16,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:16,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Wahl durchgeführt,
10.11.2021 19:16,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:16,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Wahl entfernt,
10.11.2021 19:16,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:22,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:22,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Wahl durchgeführt,
10.11.2021 19:22,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:22,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Wahl entfernt,
10.11.2021 19:49,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 23:50,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 23:50,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 23:51,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
14.11.2021 12:38,StudierenderF,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
1.12.2021 17:46,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:47,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:47,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:49,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:50,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:50,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:39,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:48,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:50,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:26,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:27,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:20,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:23,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:29,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied hinzugefügt
10.11.2021 18:30,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:34,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:16,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied hinzugefügt
10.11.2021 19:16,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied entfernt
10.11.2021 19:22,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied hinzugefügt
10.11.2021 19:22,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied entfernt
10.11.2021 19:42,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:45,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:45,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:49,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:49,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:50,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 23:49,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerliste angezeigt
10.11.2021 23:49,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 23:51,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 23:52,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.12.2021 08:25,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.12.2021 08:25,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.12.2021 08:25,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.12.2021 20:45,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
10.12.2021 20:45,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.01.2022 12:38,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
11.01.2022 12:38,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.01.2022 12:39,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerprofil angezeigt
11.12.2021 22:10,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
11.12.2021 22:10,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.12.2021 22:56,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
11.12.2021 22:56,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.11.2021 13:24,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.12.2021 00:13,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.12.2021 01:30,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
12.12.2021 01:30,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.12.2021 08:40,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.12.2021 08:41,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.12.2021 08:41,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
13.12.2021 21:37,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
13.12.2021 21:37,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.12.2021 23:32,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
13.12.2021 23:32,StudierenderF,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
